content,board
 哈哈哈哈哈 沒想到平時有工作時都不會中獎 沒工作時反而偏財運倒是不錯耶 感恩老天爺囉  -- Sent from my Android  ,happy
 看完醫生的一天行程，吃完藥。播放聽音樂中!!!  夏天似乎要回來三到四天短袖穿著的週六日，秋老虎要再來!  聽說下週變化大，冬天會有感十九度，我不太相信啦~  人生好像登山 不會一直往高處走，也有步向低處的時間。  想清楚了！決定自己人生的，而是是活在當下的自己吧。  心靜時，大事都會變小事。 想不透就轉個彎吧。能往好的方面想，心就會越開。  人長大了，一切就會改變了。  人生的工作及旅程中，就是要不斷的經歷，不斷的體會。  能對自己微笑  心有多寬 快樂就有多少  偶爾要去旅行!放鬆自己。  人生只有一條路，幸福的時候不要忘路。相處時要珍惜，揮別時要微笑。  因為痛 若太有價值，因為回憶太珍貴，所以更要，努力繼續往前走!!!!!!  ,sad
 99%回家沒有人會發現 可能只有1%嫂嫂會注意吧 哈哈哈哈哈哈哈哈 有時候護髮 我哥還會問我為什麼今天頭髮特別順 = =  ,hate
 今天在路上看到妳，這是10年後第一次 我還是不爭氣的拿起手機說我看到妳了 雖然再度被發卡已讀不回…  好幾次都是這樣，自從我鼓起勇氣聯絡妳 雖然每次我都跟自己說，別再找妳… 但放下真的不容易。  還記得我去年終於跟妳說了我的遺憾 妳也表示我其實該放下妳，我也有聽懂 我嘗試了很久，期間我幾乎認為我放下了 但其實是我在壓抑；越壓抑，反彈越大 每每都想點開妳的頭像，想跟妳聊聊 我只是想知道妳好不好，想知道妳的事 但我知道講沒兩句一定會被發卡已讀不回  線交叉過後會越離越遠， 斷了的絃沒辦法再接上； 嘗試了10年放下，放不下… 不知道下個10年、下下的10年，我放下沒  不過今天看到妳很好，我真的很開心。 希望妳可以像我腦中想像的那樣， 永遠那麼快樂、開朗、還有憨XD  ,sad
 阿妹現在正在排演等等的表演，太興奮啦， 希望可以high上天~~~ 現在也好多彩虹旗支援呀!  ,happy
 這陣子最開心的事就是又要發片了 可以有好多新歌跟好多影片可以看!!!!! 然後演唱會搶票也要順利!!!  ,happy
 這兩天回爸媽家當了兩天小公主，  吃我喜歡的，看看電視，  真的放了兩天假，  充飽電的感覺好幸福，  希望未來可以有更多轉機...  ,happy
 想到有一天問男友喜歡我長髮還是短髮 他都沒意見 可能也看不出差別（？） 還叫我問妞妞 因為妞妞會吃我頭髮..... 又氣又好笑==  ,hate
 自從首爾的樂天家族演唱會之後  果果就不再是黑髮了  但是SBS的演唱會前  我看他在機場的照片  頭髮褪成有點橘色  結果昨天大家出場的時候  我都找不到他  後來才發現原來他躲在哥哥後面  唱第一首歌的時候  赫然發現他居然又變回紅髮了！  這次他們的表演不但有紀錄片  還有製作手幅的畫面  會場的燈光跟螢幕的影像  都是逼近個唱的規格  後來看其他飯的文章才知道  原來講說這是最後一首歌的人是他  然後講完這句話還跪地  真是一個很暖的孩子  QAQ  然後還有愛玩的一面  去給雪花噴的影片  丟大骰子跟慢速跳 FIRE  這些都沒親眼看到  不過還是好慶幸有看到拋簽名球跟比大愛心  真的很符合他的個性  這種樂樂棒球也要當真正的棒球在投  無時無刻都展現出他那大力士的本色  很想自己做一個粉紅兔當作去演唱會的道具  因為用買的好貴哈  或者寫個韓文字的看板也可以  等到演唱會的時候再說好了  期待明年二月  希望我搶的到票  ,happy
 今天晚餐吃義式餐廳，店內燈光美氣氛佳，食物又好好吃 真的覺得好幸福哦～  -- Sent from my Android  ,happy
 今天溫度也太宜人了吧！ 睡到自然醒感覺真好^^ 等等再出門吃個炒麵豬血湯 整個很美好的開啟今天    ,happy
 就地腐化 愈來愈爛愈來愈噁心  我的問題從來都是我自己  ,sad
   拎北打工的東莞大朗鎮，兩次封城，都是因為深圳機場回來的隔離21天後    居然還可以在大朗醫院確診     踏瑪的！    幹！    到底是哪個王八蛋給大家洗腦說 隔離愈久愈安全！    腦子裝屎！    幹！    ,hate
 爛同事去吃大便吧！！！ 竟然這麼壞心 算了 想顯現自己有在做事 也只能耍小手段而已 隨便你！！  ,hate
  就算我們最後無法一起走到最後 但你永遠是我心中放不下的那塊 我希望你能振作積極面對人生 我也會慢慢認清對你而言我不是正確的那位 那些日子的互動就當作是我們的修煉 為了成為更好的人   ----- Sent from JPTT on my iPhone  ,sad
 早上有事要特別早起 昨天晚上認真跟公主說 小乖妳聽馬麻說 馬麻明天早上要去OOO 要幫忙叫馬麻起床  一大早她就在我旁邊 汪～汪～汪～ 我睡眼惺忪的爬不起來 下一秒她整隻狗跳上我胸口 繼續要我起床 直接想要舔我滿臉  果然就被她吵起 爬起來後她一直撒嬌 實在很開心 她聽懂馬麻的話   ,happy
 晚餐是羊肉爐～好好吃啊！ 現在這個天氣吃就很對味了， 那冬天冷颼颼時吃起來應該更暖和耶～～  -- Sent from my Android  ,happy
     幹！ 難道要像對岸這樣子「封城」+「全員核酸」！    尼瑪的！    共存啦！！    幹！    才逃回台灣而已，一堆王八蛋說不要共存！    不要共存的話，阿你打疫苗打爽的？？    王八蛋！去年12月13日到拎北4/2日返台期間，    東莞市大規模 19輪全員核酸+封城一個月以上！     搞到我都崩潰了！   ,hate
" 今天完成了很多工作 所以心情真是黑皮  再加上我已經把四天的宿便清乾淨 然後  當然是更加的黑皮 所以上來這邊慶祝一下   --  ◢█◤█◣ ◣  ◤██╱◥ ◤████╱ ◤■■╱◥ ◤███╱◥ /◥▋, 〞-_\ ◥◣ ◢███◣╱ █████◢ ◢███◣╱  ████◣╱   ◢◣  ◢█ ◥◣ ██    ██ █╱■■■／ █■    █◢ █■    █■ \ ◥█= ﹌▼ ◢◤ ██    ██ █████◢ █■ ◤╱  █■    █■  ◥ ◤   ◤ ◢◤ █╱███◢ █╱■■■╱ █／■■█◢ █／■■█◢ ‵﹊′ ◤ ◥███◤ █████◢ ◥███◤    ████◤  ",happy
 代po I'm others' hell The design is to suffer The brink is about to break And there is no need to hold it up anymore  If we are all to experience hell  ,sad
 繳完稅後 千元鈔票約計飛掉60張 每一張上有五個小孩 合計走了300個小孩 請問我會不會被罰300萬？    喵的   今天一直覺得很餓 一定是昨天吃粽子 因為不喜歡 午餐吃一顆 晚餐不想吃 今天一整天都覺得沒補回來   好想瘋狂亂吃嗚嗚嗚  ,hate
 覺得年假放不夠，終於連假又來了 可以暫時拋下工作  希望連假過後，我能有勇氣遞出辭職信!!!  ,happy
     有一點點進步  越來越自由     今天的happy點: 沒淋到雨 而且 有看到公視精彩的節目  真是非常療癒阿    ,happy
  就算是昨天的事，過去了就過去了  希望更好的未來盡快到來  希望跌到谷底能再度跳高   ,sad
     整個外面變得好清晰呢，空氣有種清新的味道在。     泡一杯冰茶，看著外面的城市喝著。有時候生活就是這麼悠閒，也不需追求什麼的。 不過還是希望之後可以繼續下雨。剛下雨是美麗的，但之後又要開始悶了起來...  ,happy
 說好的一天都是我的  我從來 沒有想要計較什麼，也許真要計較什麼我才真的能放下  就在今天，被放鴿子，到處傳訊息都是有去無回 總是在特別傷心的時候，沒有地方可以發洩  沒有地方可以說 也沒有資格傷心  但是眼淚就是不會停   原來，心碎    是這樣的感覺 原來這麼痛阿....   吶....我後悔了 後悔得很徹底  後悔愛上你，後悔說這麼多的沒關係 後悔自己認為不應該的計較    ,sad
" 自從前幾天媽媽不在之後  我真的不知道要怎麼活下去  沒有了鬥志 整天就是忙事情 辦事情  渾渾噩噩 現在才知道媽媽對我如此重要  我真的真的好想跟她說一句""媽 我愛妳""  看著房子空蕩蕩的 那時媽媽忙碌的情景  偶爾碎碎念關心著我 如今都已不再了  實在無心生活了  為什麼生命是如此的脆弱阿       ",sad
 看到歐姆龍的IOT概念廣告  好羨慕  好嫉妒  曾經做過類似的報告 做得跟屎一樣醜  幹真的好羨慕有美術天份美感的人喔  好羨慕喔 能將想法化為漂亮的圖的人 字形 色彩 分佈 線條 視覺引導  幹真的好嫉妒喔  https://youtu.be/UDzSeh_Odh4  https://i.imgur.com/26NDptm.jpg  https://i.imgur.com/Ltllrfn.png  https://i.imgur.com/iVuTT7N.png  https://i.imgur.com/JjRuYhE.jpg  https://i.imgur.com/2t9vChC.jpg  https://i.imgur.com/wl08adG.jpg    -- https://i.imgur.com/A5gww8z.jpg https://i.imgur.com/YtSBp3H.jpg https://i.imgur.com/UMyhecS.jpg  ,hate
 耶耶耶耶  病情終於好轉了 希望你趕快出院不要再待在冰冷的醫院裡 快出來一起曬太陽吃東西啊!  ,happy
 一直重複聽著這首歌  我也搞不懂到底是因為你還是為了我  一直哭  吃不下飯  以為有了好感結果只是錯覺  以為單純其實是握了手也沒什麼的關係  我以為我可以主動  結果我還是膽小鬼  只會拐彎抹角  對你、對我，都不敢勇敢    那天其實我好累 好疲倦  但還是因為你  我又去排了長長的人龍  然後又徹底感覺到你沒有喜歡我    我想我好像在放棄你的路上了  但我仍是不自覺期待那不會來的訊息  想死心又不願死心  一個人無力  我好想知道  我在面對的是不被喜歡的難過還是  不被你喜歡的難過呢  如果是後者  我還要多久才能再喜歡下一個人然後忘記你  我希望會很快  就像喜歡上你的時候一樣  我希望  我真的希望   ,sad
 10/1 我們分手正式滿一年了  看到五年前的fb記錄 我那天工作到很晚 你來接我下班 買了宵夜 送我回家 當然萬萬想不到我們的相愛持續不了再幾年 你會變心 愛上別人 忘記答應我的一切  這些回憶你都不要了 只有我還記著。  ,sad
 事情是昨天下午 因為有事情一定得出門一趟 但外面的天空一直陰陰的 一直到四點半，心想再不去的話怕會店休 所以就心驚膽顫的出門去 那時已經有點小小細雨 趕快騎車出門，趕快回家 就在回到家之後的五分鐘左右 下起大雨了 呼！好佳在～  ,happy
 人生第一次購入雨鞋 在大雨的日子發現 止滑效果也太好 ！！！  這種內乾外乾的感覺 ～～～ 就素爽  ,happy
 好窮困喔  好想要P幣喔  有大大願意捐助給我一點P幣嘛  多少都可以  10P 都行  拜託給我一點嗚嗚  ,happy
 雖然很清楚自己能力就那樣 可是真正要吃下太多工作真的好累 睡眠有被影響 不管是中醫或西醫都告知 這樣揮霍身體真的不行 頭也一直在痛 肋間神經也好痛 疲累卻睡不著  雖然都把未完成的工作清單每天列出 但是永遠都做不完 事情不停的進來 我只有一個人 不要忘記了 我需要這樣強迫自己非要作完所有工作 我不是主管 不需要為這間公司負責 我需要再休息一下 好累  ,sad
 怎麼這麼麻煩  臨時要弄這個又要那個  想到這個又要追加一下  幹！哪有那麼閒！？  忙得要死還在那543  有夠討厭  ---- Sent from BePTT  ,hate
 ※ 引述《yuanying (義講)》之銘言： 雨 不停 不停的 不落下來 在這麼一個 陽光好天氣中 我正在解一個個 綿延深遠難解問題  過程中如同在一間房 這間房大的好像伊零壹 解題如開啟一扇扇的門窗  -- --  ,happy
 干 最近小弟被奇怪的人纏上了 我家老大問我是誰 我也說不出個所以然..... 然後我變得好焦慮 搞得最近煙癮變得好大== 姆咪 怎麼辦呢 干干干  ,hate
  糙哩  好想看下一集  媽的 這集就是孔明的計!搔養搔到不行   就好像懶叫已經嘟在eiko鮑前面  但隔著內褲插不進去  幹幹幹  啊啊 一吱一吱棒棒   -- 我實實在在的告訴你們，一根懶叫被砍下來了，                仍舊是一根懶叫，若是被烤了，他的意志將創造更多的懶叫來。                                  懶叫福音 12:24  https://www.facebook.com/rs5566/  ,hate
  刀刺進去的痛 和現在的痛 哪種比較難受呢 你永遠不懂 你做的這些 對別人造成的傷害多大 你為什麼這麼對我 為什麼  ,sad
  修養還不夠好  聽到垃圾人的垃圾話還沒有辦法忍住怒氣  希望有一天 可以不要為了垃圾生氣  幹     不知道會活到幾歲 只希望不要太久 因為人蔘太苦了      總之就是幹  ( ︶︿︶)_╭∩╮   ,hate
 不知道幹嘛 這個紅牌重機 綠燈了5~6秒了 還不起步 還一直原地拉轉 (車有在抖動  應該不是故障) 害我被後面的車叭 我打方向燈繞過之後 騎一段距離 還有出現在我後面耶? 然後不知道繞去哪裡 這不是故障吧? 這是故意的吧?  --  ,hate
 腦海有時還會閃過，過去那些傷害 有時是完整的 有時像碎片在燈光照耀下閃爍到無法忽視  這對我的影響很深 甚至生病 情緒波動異常的大  想昭告天下她（他）的為人 但每個人都有自己的立場 總覺得自己是受害者 自己沒有做錯事  曾經和她訊息我的感受 但卻被曲解成是在和她辯論 她也聲稱自己也是受害者  可能到現在還放不下過去那些 是因為還和加害者再一起、到現在還得不到她的道歉  但得到她的道歉，真的就可以釋懷過去了嗎？ 連我自己也不知道自己該停在哪就夠了？ 何時才可以告訴自己：「沒事，過去了」   ,sad
